,User-ID,ISBN,Book-Rating
25463,6242,0099394316,7
25471,6242,0140293248,5
25507,6242,0375707972,8
25517,6242,0385259956,7
25509,6242,0375726403,7
25530,6242,0394281802,3
25532,6242,039592720X,5
25534,6242,0446678457,5
25508,6242,0375724834,7
25679,6243,0375702709,9
25683,6247,0316969443,10
25690,6249,0894808249,10
26344,6251,0688106390,8
26348,6251,0688149790,7
26397,6251,0786817070,8
26381,6251,0761121323,9
26322,6251,067976402X,8
26315,6251,0679731148,7
26186,6251,0553151657,10
26189,6251,0553210092,7
26210,6251,0553560247,7
26521,6251,1400032717,10
26411,6251,0786885688,8
26456,6251,0836218353,10
25856,6251,0312952716,8
25855,6251,0312950586,10
25718,6251,0060392452,10
25777,6251,0140067477,10
25925,6251,0375725784,4
25927,6251,0375727345,6
26034,6251,042519485X,8
26040,6251,0439136350,10
26041,6251,0439139597,10
26046,6251,043935806X,9
26059,6251,0440222656,7
26061,6251,0440224675,6
26087,6251,0440998050,10
26088,6251,0441003257,10
26098,6251,0446343455,9
26106,6251,0446532231,10
26130,6251,0449702766,10
25932,6251,0380009471,10
25954,6251,0380789035,7
25959,6251,0380807343,8
25961,6251,0380813815,10
25978,6251,0385484518,7
25998,6251,0394752996,8
26157,6251,0451821971,9
26585,6252,0552143774,10
26588,6254,0842342702,10
26591,6261,0142004278,8
26671,6302,0451207645,5
26675,6308,0452282829,8
26832,6323,0553284789,6
26851,6323,0671011375,6
26856,6323,0671708120,6
26717,6323,0345313860,6
26729,6323,0345395069,2
26739,6323,0380710218,3
26784,6323,0440211263,9
26786,6323,0440213525,6
26790,6323,0440236169,2
26748,6323,0380794772,8
26917,6330,0330480774,5
26959,6336,0060175400,6
26992,6345,0671684027,8
26979,6345,0345378482,9
27003,6347,0446605239,7
27007,6348,0440241073,8
27008,6349,0060928336,8
27063,6368,0312983867,10
27068,6376,0553205803,10
27074,6392,067976402X,10
27081,6398,0345344464,7
27094,6401,0446612626,5
27091,6401,0316781142,4
27167,6431,0971880107,4
27164,6431,0782141676,5
27162,6431,0590353403,10
27155,6431,0439139597,10
27154,6431,0439136350,10
27153,6431,0439064864,10
27156,6431,043935806X,10
27206,6452,0452282829,5
27217,6466,0515118249,7
27221,6489,0380731207,7
27230,6492,0553279556,9
27244,6497,0670894699,7
27254,6501,0684872153,6
27249,6501,0060976845,7
27286,6516,0671742515,6
27319,6532,0553379267,9
27321,6532,0553560735,8
27330,6532,0812550706,9
27313,6532,0552134600,8
27303,6532,0425181103,7
27308,6532,0552124753,7
27309,6532,0552128481,9
27310,6532,0552131059,7
27311,6532,0552131067,10
27312,6532,0552131075,7
27302,6532,0425099334,4
27340,6535,0385504209,10
27377,6537,0761516735,10
27375,6537,0684853507,7
27353,6537,0316284955,8
27358,6537,0385722206,6
27654,6543,0553251481,10
27661,6543,0553569619,7
27679,6543,060980619X,7
27685,6543,0670030643,7
27605,6543,0425192725,8
27617,6543,0446610038,9
27622,6543,0449911594,8
27631,6543,0451205561,6
27633,6543,0451207246,7
27635,6543,0451209028,7
27794,6543,1400031346,6
27767,6543,0836218051,10
27709,6543,067976397X,7
27734,6543,0743243412,5
27739,6543,0749395990,8
27745,6543,0767905385,7
27561,6543,0380792745,9
27451,6543,0142000361,6
27438,6543,014025448X,8
27454,6543,0142001740,9
27464,6543,0312099436,10
27478,6543,0312306326,6
27455,6543,0142004278,6
27406,6543,0060987103,10
27416,6543,0061099015,6
27547,6543,0375704027,9
27558,6543,0380780860,6
27560,6543,0380784491,8
27562,6543,0380806355,4
27563,6543,0380813815,10
27575,6543,038548951X,10
27579,6543,0385722206,6
27505,6543,0312979096,7
27523,6543,0345342968,8
27530,6543,0345445848,7
27537,6543,0375411070,10
27984,6563,059035342X,8
27990,6563,0671021001,2
27998,6563,0671693816,7
28006,6563,0679751602,9
28020,6563,0743418174,9
28027,6563,0786868716,10
28028,6563,0786881852,8
28045,6563,1558745017,5
28041,6563,1400031346,8
28033,6563,0812967240,7
27967,6563,0552998001,8
28009,6563,0684872153,1
27956,6563,0446675059,8
27844,6563,0060987103,8
27864,6563,0312171838,5
27866,6563,0312278586,7
27885,6563,0345450698,9
27888,6563,0375412530,6
27848,6563,0061097101,10
27908,6563,0385413041,8
27904,6563,0385335830,7
27939,6563,0440226430,9
27934,6563,0440213525,9
27948,6563,0446600474,7
27925,6563,043935806X,10
27909,6563,0385484518,10
27932,6563,0440211727,10
28064,6564,0312980388,10
28118,6566,0451181379,8
28120,6566,0451208765,5
28119,6566,0451205626,7
28122,6566,1400034779,9
28114,6566,0380804697,7
28124,6568,0679746048,9
28667,6575,0679442405,9
28663,6575,0679429220,6
28681,6575,0679731148,7
28693,6575,0679743839,7
28697,6575,0679746048,9
28699,6575,0679751602,9
28707,6575,067976402X,7
28713,6575,0679781587,9
28548,6575,0451163966,8
28627,6575,0670869902,7
28519,6575,0449002985,7
28532,6575,0449221393,5
28571,6575,0452282152,6
28599,6575,0553289691,6
28846,6575,0877017883,9
28859,6575,0894808249,6
28879,6575,1400031346,9
28882,6575,1400034779,9
28937,6575,1885171080,6
28883,6575,1404306781,8
28797,6575,0804106304,9
28798,6575,080410753X,8
28802,6575,0804111359,2
28832,6575,0836217012,8
28836,6575,0836218817,8
28509,6575,0446606812,2
28216,6575,0140298479,6
28222,6575,0142001740,8
28233,6575,0156006391,9
28235,6575,0156007754,8
28238,6575,015640057X,7
28247,6575,0312144075,9
28255,6575,0312243022,7
28270,6575,0312966970,9
28280,6575,0312989393,6
28281,6575,0312990456,9
28253,6575,0312195516,8
28289,6575,0316776963,8
28213,6575,0140293248,8
28209,6575,014028009X,4
28508,6575,0446604666,7
28142,6575,0060198133,8
28143,6575,0060502258,8
28155,6575,0060928336,8
28157,6575,0060929790,8
28161,6575,0060934417,9
28174,6575,0060987103,9
28408,6575,0380977788,9
28416,6575,038533334X,4
28420,6575,0385335482,5
28421,6575,0385413017,9
28426,6575,0385484518,6
28437,6575,0385720106,7
28380,6575,0375760911,7
28502,6575,0446527785,1
28291,6575,0316779423,5
28440,6575,0385722206,9
28308,6575,0345366239,9
28317,6575,0345391802,8
28323,6575,0345413350,5
28324,6575,0345416260,8
28329,6575,0345433491,8
28374,6575,0375725784,7
28349,6575,037541309X,9
28351,6575,037542217X,9
28367,6575,0375706771,7
28365,6575,0375705856,8
28364,6575,037570485X,9
28356,6575,0375502238,7
28353,6575,0375501347,6
28962,6577,067976402X,9
28964,6577,0743237188,9
28956,6577,0446527785,7
28952,6577,0425182878,7
28994,6592,0440222656,8
29052,6611,0842329218,9
29029,6611,0192854496,10
29033,6611,0345404319,10
29038,6611,0440136482,10
29051,6611,0842329129,9
29039,6611,0440204887,9
29089,6635,0312050631,8
29091,6637,0142001740,10
29109,6652,080410753X,7
29115,6657,0739413279,7
29132,6662,0515130923,8
29163,6671,0671020293,5
29157,6671,0451167538,5
29180,6679,0684801221,8
29175,6679,0312195516,10
29191,6689,0140446745,10
29203,6700,0064400557,9
29353,6704,0142001740,10
29405,6761,051511331X,9
29408,6763,0743206029,6
29409,6764,0375727345,8
29414,6768,0385503822,10
29467,6772,0553279378,6
29488,6772,0743437802,8
29495,6772,0804105820,7
29485,6772,0684872153,8
29459,6772,0446605239,5
29458,6772,0446604844,7
29449,6772,0440224721,7
29499,6778,0316666343,8
29510,6781,0553582526,8
29518,6787,0451173139,8
29519,6787,0671011375,7
29527,6789,0375700757,10
29532,6789,0440226430,3
29533,6789,0446365386,9
29537,6789,0553278118,5
29523,6789,0060502258,7
29547,6795,0446359866,8
29554,6797,0446527017,8
29555,6798,0441790348,7
29558,6803,0671727796,9
29563,6815,0385504209,10
29570,6824,0380718340,9
29583,6840,0312979479,9
29596,6854,0373218036,8
29632,6866,0440225701,7
29668,6871,0440211727,4
29681,6884,0312924585,7
29683,6884,0380789035,8
29685,6884,0671024248,8
29700,6893,0345378482,6
29707,6894,0451628039,10
29717,6900,0316284955,10
29745,6900,0671894455,7
29753,6906,0446604844,9
29754,6906,0446607657,5
29765,6917,039915079X,7
29766,6924,0060934417,7
29774,6940,0553212923,10
29777,6944,0767905385,10
29792,6958,0671319825,5
29785,6958,0380713802,9
29803,6968,0425121259,5
29808,6975,0440226104,8
29814,6990,0064408639,10
29824,6991,0446605239,9
29839,7021,0515116297,7
29847,7033,0060928336,9
29858,7037,0671510053,8
29883,7056,155874262X,8
29879,7056,0671024094,7
29903,7071,0805063889,9
29909,7072,059035342X,7
29913,7078,0375726403,8
29914,7079,0345301110,9
29939,7082,0385319959,6
29933,7082,0312966970,5
29924,7082,0140067477,8
29967,7088,0446611778,5
30052,7105,0552998001,10
30083,7105,0971880107,6
29996,7105,014012389X,8
30018,7105,0330367358,4
30006,7105,0142001740,7
30000,7105,0140258418,9
30100,7107,0060928336,8
30113,7119,067976402X,9
30204,7125,0451206673,8
30212,7125,0515120006,6
30224,7125,0553582763,8
30226,7125,060980619X,3
30242,7125,0743418174,8
30258,7125,0767914767,9
30198,7125,0446391301,8
30261,7125,0786868716,10
30137,7125,0156028778,2
30135,7125,0140293248,6
30128,7125,0060930535,8
30115,7125,0060086386,8
30196,7125,0440241162,8
30157,7125,0345450892,10
30179,7125,0380820293,9
30172,7125,0375727345,7
30174,7125,0375760911,9
30167,7125,0373250479,8
30372,7128,0743406648,10
30369,7128,068984042X,10
30412,7134,1400034779,7
30396,7134,0312204264,8
30395,7134,0312195516,9
30397,7134,0312984863,9
30393,7134,0140280464,8
30432,7155,0140293450,10
30682,7158,0671510053,9
30817,7158,155874262X,7
30661,7158,0553582747,8
30500,7158,0345422783,8
30605,7158,0446611085,8
30461,7158,0142000205,9
30487,7158,0316168688,8
30491,7158,0316693235,5
30509,7158,0345442768,10
30530,7158,0375502238,4
30563,7158,0399151273,10
30588,7158,0440226104,7
30600,7158,0446605239,10
30602,7158,0446608955,9
30841,7160,0446606812,9
30843,7162,043912042X,9
30933,7210,0345350685,10
30939,7210,0441172717,8
30942,7210,0446391301,9
30929,7210,0316788228,3
30983,7226,0802135196,5
31017,7248,0440213525,10
31024,7253,067101420X,8
31048,7268,0671036505,5
31113,7283,0743418174,8
31111,7283,0743246071,10
31109,7283,0671004107,8
31104,7283,0553575384,10
31077,7283,0375707972,10
31061,7283,0060987103,9
31067,7283,0312278586,9
31070,7283,0330367358,10
31060,7283,0060934417,10
31088,7283,044023722X,10
31082,7283,0385504209,9
31084,7283,0385722206,10
31188,7286,043912042X,9
31185,7286,0399501487,10
31168,7286,0375826688,9
31162,7286,0345342968,10
31202,7286,0440237688,10
31219,7286,0451525264,10
31382,7301,0140293248,10
31387,7306,0060930535,7
31422,7312,0671024094,10
31405,7312,0380789019,2
31394,7312,0061031089,10
31477,7341,0345433491,8
32112,7346,0553213156,8
32191,7346,0590353403,10
32171,7346,0553575384,10
32163,7346,0553560247,8
32154,7346,0553291955,10
32151,7346,0553284789,6
32012,7346,0449219461,7
32010,7346,0449219364,8
32042,7346,0451188454,8
32058,7346,0451526341,8
32048,7346,0451457811,9
32236,7346,0670892963,7
32402,7346,0836221192,6
32463,7346,1559029838,8
32458,7346,1558743316,7
32457,7346,155874262X,7
32456,7346,1558531025,9
32380,7346,0807083178,9
32373,7346,080410753X,8
32284,7346,0671726889,8
32260,7346,0671497596,10
32305,7346,0671880187,7
32372,7346,0804106304,9
32366,7346,0802139256,8
32360,7346,0786868716,7
32352,7346,076241085X,7
32329,7346,0684872153,7
31650,7346,034529873X,8
31633,7346,0316096199,8
31626,7346,0312966970,8
31620,7346,0312924585,9
31695,7346,0345391055,7
31690,7346,0345384911,6
31684,7346,0345370775,8
31681,7346,0345361792,9
31676,7346,0345348036,8
31608,7346,0312201656,8
31526,7346,0060987103,7
31498,7346,0028604199,8
31579,7346,0140386645,8
31554,7346,0064471047,9
31704,7346,0345445848,6
31735,7346,0380001411,8
31893,7346,0440241073,8
31890,7346,0440236673,8
31887,7346,0440234743,9
31886,7346,0440225701,10
31861,7346,0425187144,8
31851,7346,0425177173,8
31880,7346,0440221471,9
31732,7346,0375726403,8
31951,7346,0446365386,8
31946,7346,0446359866,7
31945,7346,0446353205,7
31924,7346,0440940001,9
31759,7346,0380731207,7
31764,7346,0380759497,6
31754,7346,038072152X,6
31798,7346,0385730586,7
31793,7346,0385479565,8
31781,7346,0380977788,9
32498,7348,037570485X,7
32514,7352,0440234743,8
32515,7352,0446353205,8
32516,7352,0446605409,8
32519,7352,0553582127,3
32508,7352,006109594X,6
32538,7371,0060959037,9
32558,7371,067101420X,7
32554,7371,0515129933,6
32550,7371,0441004326,10
32547,7371,0440215625,8
32582,7384,0671789422,8
32580,7384,0553208845,8
32646,7409,0446310786,8
32657,7418,0671644475,7
32660,7424,0316666343,7
32668,7426,0679429220,7
32666,7426,0553213938,7
32703,7467,0802130208,10
32708,7474,0316781142,2
32720,7482,059035342X,8
32728,7507,0684872153,8
32733,7509,0345439104,8
32729,7509,0060175400,8
32743,7524,0385722206,8
32747,7526,0552998834,8
32748,7528,0064405842,8
32790,7557,0345342968,8
32791,7557,0375724370,5
32796,7565,0393317552,5
32831,7569,0451403703,9
32833,7569,0515132187,5
32863,7576,0380727501,9
32905,7620,068484477X,6
32892,7620,044022165X,8
32891,7620,0440221471,7
32890,7620,0440211727,7
32883,7620,0312195516,10
32934,7634,0385722206,8
32961,7651,0316769487,3
32963,7651,0451188454,8
32964,7651,0451525795,9
32976,7680,0671517643,10
32978,7684,1558745718,7
33014,7745,0552998834,9
33020,7769,0553210092,5
33032,7809,0140067477,10
33033,7809,0140143505,10
33038,7809,0399139745,10
33040,7809,059035342X,8
33045,7819,038549081X,7
33047,7820,0743418174,8
33077,7841,0767902890,10
33074,7841,0679721886,10
33066,7841,0446310786,5
33063,7841,0385486804,9
33062,7841,0316769487,7
33060,7841,014034294X,8
33059,7841,0140185216,10
33056,7841,0060987103,9
33068,7841,0451163966,9
33088,7856,0804106304,8
33102,7860,0525946829,9
33095,7860,0440214041,8
33111,7864,0345361792,7
33112,7864,0345424719,5
33121,7864,0553159526,5
33151,7874,0142001740,9
33155,7877,0743206029,6
33156,7881,0440180295,9
33171,7884,0425125467,8
33253,7887,1558745157,10
33252,7887,1558743669,10
33222,7887,0452281903,10
33230,7887,0684872153,10
33194,7887,0345378482,10
33218,7887,0451170385,10
33269,7890,0451202341,9
33278,7893,0786867906,5
33276,7893,0345439104,8
33302,7909,0452282829,4
33313,7913,0679742115,6
33311,7913,0671683993,3
33305,7913,0345413903,6
33422,7915,0440226430,7
33442,7915,0452282152,9
33497,7915,0786868716,10
33419,7915,044022103X,7
33418,7915,0440215625,10
33344,7915,015100692X,5
33347,7915,0156028778,6
33351,7915,0312195516,10
33372,7915,0345346491,7
33377,7915,0345450698,6
33383,7915,0375706771,8
33385,7915,0380713802,5
33391,7915,0385301499,10
33396,7915,0385504209,10
33536,7916,0821769278,8
33569,7942,0446600253,5
33574,7947,0684801051,9
33628,7958,0836217152,10
33621,7958,0804106304,10
33622,7958,080410753X,9
33624,7958,0804114986,10
33617,7958,0743243153,10
33623,7958,080411109X,9
33589,7958,014100018X,9
33599,7958,0375420673,7
33602,7958,0385730586,8
33679,7980,0812520475,10
33690,7983,0671024248,8
33700,8006,0385504209,9
33701,8016,0380718340,8
33766,8019,0553281798,8
33772,8019,0670844527,10
33788,8019,067697175X,9
33710,8019,002542730X,9
33712,8019,0060139145,10
33713,8019,0060973617,10
33745,8019,0440220602,7
33844,8047,0743237188,9
33845,8048,0802117155,7
33967,8066,0743418174,8
33971,8066,076790382X,4
33973,8066,0767905385,7
33987,8066,0871136791,7
33864,8066,0060502258,9
33877,8066,014100018X,8
33880,8066,0142001740,10
33889,8066,0312243022,9
33929,8066,0446671304,5
33913,8066,038548951X,8
33925,8066,044023722X,7
33898,8066,0345446860,8
34172,8067,0671020293,10
34160,8067,0553574639,10
34146,8067,0452284295,10
34143,8067,0451206673,10
34140,8067,0451204301,8
34189,8067,0743469801,10
34219,8067,1551669498,10
34213,8067,1551666189,10
34125,8067,0446606812,8
34050,8067,0312971346,10
34048,8067,0312966970,10
34041,8067,0312306326,7
34039,8067,0312265859,10
34036,8067,014028009X,5
34122,8067,0440241162,10
34119,8067,042518630X,2
34112,8067,038533656X,10
34111,8067,0385335830,9
34100,8067,0375760911,10
34241,8081,0688177859,6
34244,8086,0060928336,10
34248,8089,0440222656,10
34250,8089,0451188454,10
34312,8095,0553573136,7
34310,8095,0553280414,6
34306,8095,014034294X,8
34328,8109,0099410184,8
34335,8115,0446310786,8
34338,8115,0671004107,7
34354,8141,0553579606,6
34351,8141,0446364193,8
34358,8143,0060505885,7
34362,8152,0515116068,8
34364,8154,0440241073,8
34386,8167,0345348036,7
34435,8168,0679879242,9
34434,8168,0440414806,10
34443,8185,0553583468,8
34449,8187,0312966970,8
34453,8187,0312983867,8
34450,8187,0312971346,8
34468,8188,0743418166,5
34466,8188,0684872153,10
34463,8188,0156007754,9
34462,8188,0060938455,9
34472,8189,0515128600,7
34474,8189,0671014196,9
34526,8234,0671793489,10
34513,8234,044651652X,5
34507,8234,0380718340,10
34504,8234,0316601950,8
34519,8234,0553578308,5
34548,8240,0440224675,8
34672,8245,0446679364,8
34686,8245,0452284449,9
34685,8245,0452282829,6
34683,8245,0452282152,10
34711,8245,0671708635,8
34747,8245,0887307876,9
34742,8245,0812967240,7
34722,8245,0688170528,8
34720,8245,0684874350,8
34668,8245,0446603716,8
34591,8245,0312289189,9
34589,8245,0312195516,9
34587,8245,0312171838,7
34585,8245,0156528207,8
34583,8245,0156006529,7
34667,8245,0446526126,9
34600,8245,0316969443,7
34603,8245,0345366239,7
34662,8245,0440224764,8
34659,8245,0440215625,7
34656,8245,044021145X,9
34655,8245,0440207770,8
34637,8245,039592720X,8
34632,8245,0385722206,7
34627,8245,0385302304,9
34604,8245,0345416260,8
34605,8245,0345425707,8
34608,8245,0345446860,7
34602,8245,0345362721,7
34622,8245,0380820145,6
34788,8250,0060198125,7
34809,8250,0440414806,8
34974,8253,0671021001,10
34969,8253,0590353403,8
34967,8253,0553580515,9
34948,8253,0449212602,10
34939,8253,0446310786,10
34938,8253,0441172717,9
34933,8253,044021145X,9
34980,8253,0671867113,10
34991,8253,0679781587,10
34992,8253,0684801051,10
35013,8253,0891073906,9
34990,8253,067976402X,10
35004,8253,080411109X,9
34929,8253,0440127793,9
34907,8253,0385490445,8
34844,8253,0060930535,10
34843,8253,0060929871,10
34842,8253,0060929790,7
34841,8253,0060928336,10
34835,8253,0060391626,9
34873,8253,0312201656,10
34882,8253,0316666343,10
34917,8253,039592720X,10
34924,8253,0425152251,10
34905,8253,0385425473,8
34881,8253,0316601950,9
34901,8253,0380977788,10
34898,8253,0375726403,7
35039,8255,1400060737,9
35029,8255,0345416260,10
35040,8256,0375413596,8
35043,8263,0375705856,8
35045,8265,0060192704,10
35050,8268,0312278586,7
35053,8271,0394281802,8
35056,8278,0743411250,6
35233,8284,0843935405,8
35063,8284,0061015725,7
35265,8290,067976402X,10
35262,8290,0553575384,10
35266,8292,0156007479,6
35278,8308,1844262553,10
35279,8309,0440236673,8
35324,8314,1400032717,10
35306,8314,0446603716,2
35330,8317,067103619X,7
35331,8318,0743246071,6
35347,8323,0515127833,6
35363,8346,039592720X,3
35368,8361,0971880107,2
35478,8362,0671793489,7
35455,8362,0452282829,8
35487,8362,080410753X,9
35411,8362,0385315236,8
35498,8370,0449212602,9
35528,8440,0373218036,6
35532,8453,0679781587,8
35533,8453,0971880107,3
35608,8454,0679731148,10
35594,8454,0449911519,10
35610,8454,0679781587,10
35622,8454,0767905180,8
35633,8454,1573220876,5
35630,8454,1400032717,10
35626,8454,0805063897,9
35623,8454,076790592X,8
35619,8454,0743418174,8
35629,8454,0899193625,7
35585,8454,0385720106,6
35550,8454,0142000205,7
35548,8454,0140298479,8
35547,8454,0140293248,7
35543,8454,0060987561,6
35541,8454,0060987103,10
35539,8454,0060974486,7
35552,8454,0142001740,9
35553,8454,0142001805,8
35557,8454,0156007479,10
35563,8454,0316601950,9
35566,8454,0316780375,8
35573,8454,0375412824,6
35555,8454,0156005891,8
35651,8473,0449207145,10
35721,8487,0440241073,7
35734,8487,044661193X,7
